rank,count,weighted_score,sev_1,sev_2,sev_3,type_MA,type_PP,type_JK,type_MP,lat,lon
1024,1,2.0,0,1,0,0,0,1,0,60.237065,25.080869
1025,1,2.0,0,1,0,0,0,1,0,60.198268,24.875748
1026,1,2.0,0,1,0,0,0,1,0,60.231995,25.080006
1027,1,2.0,0,1,0,0,0,1,0,60.192233,24.889016
1028,1,2.0,0,1,0,0,0,1,0,60.259902,25.211617
1029,1,2.0,0,1,0,0,0,1,0,60.187066,25.036655
1030,1,2.0,0,1,0,0,0,1,0,60.165939,24.944005
1031,1,2.0,0,1,0,0,0,1,0,60.188453,24.981821
1032,1,2.0,0,1,0,0,0,1,0,60.212284,25.082007
1033,1,2.0,0,1,0,0,0,1,0,60.181119,24.915541
1034,1,2.0,0,1,0,1,0,0,0,60.249998,24.834302
1035,1,2.0,0,1,0,1,0,0,0,60.249920,24.979973
1036,1,2.0,0,1,0,1,0,0,0,60.240264,25.068893
1037,1,2.0,0,1,0,1,0,0,0,60.189621,24.920388
1038,1,2.0,0,1,0,1,0,0,0,60.246288,24.869255
1039,1,2.0,0,1,0,1,0,0,0,60.163807,24.854629
1040,1,2.0,0,1,0,1,0,0,0,60.218017,24.871836
1041,1,2.0,0,1,0,1,0,0,0,60.241348,25.015800
1042,1,2.0,0,1,0,1,0,0,0,60.195419,24.901150
1043,1,2.0,0,1,0,1,0,0,0,60.216650,24.882865
1044,1,2.0,0,1,0,1,0,0,0,60.259314,24.897503
1045,1,2.0,0,1,0,1,0,0,0,60.245879,24.889600
1046,1,2.0,0,1,0,1,0,0,0,60.199608,24.859735
1047,1,2.0,0,1,0,1,0,0,0,60.263693,24.952738
1048,1,2.0,0,1,0,1,0,0,0,60.249045,24.866352
1049,1,2.0,0,1,0,1,0,0,0,60.226073,24.973300
1050,1,2.0,0,1,0,1,0,0,0,60.203668,25.079118
1051,1,2.0,0,1,0,1,0,0,0,60.210323,24.944892
1052,1,2.0,0,1,0,1,0,0,0,60.164517,24.918861
1053,1,2.0,0,1,0,1,0,0,0,60.223790,24.950328
1054,1,2.0,0,1,0,1,0,0,0,60.192603,25.044447
1055,1,2.0,0,1,0,1,0,0,0,60.242338,24.863572
1056,1,2.0,0,1,0,1,0,0,0,60.219943,24.905930
1057,1,2.0,0,1,0,1,0,0,0,60.243806,24.892000
1058,1,2.0,0,1,0,1,0,0,0,60.266881,25.032794
1059,1,2.0,0,1,0,1,0,0,0,60.205691,24.863649
1060,1,2.0,0,1,0,1,0,0,0,60.208021,24.901947
1061,1,2.0,0,1,0,1,0,0,0,60.242123,25.151682
1062,1,2.0,0,1,0,1,0,0,0,60.164703,24.922607
1063,1,2.0,0,1,0,1,0,0,0,60.271470,25.226602
1064,1,2.0,0,1,0,1,0,0,0,60.234582,24.876953
1065,1,2.0,0,1,0,0,0,0,1,60.185124,24.908402
1066,1,2.0,0,1,0,0,0,0,1,60.234339,25.063578
1067,1,2.0,0,1,0,0,0,0,1,60.220248,25.134041
1068,1,2.0,0,1,0,0,0,0,1,60.222589,24.845066
1069,1,2.0,0,1,0,0,1,0,0,60.217140,24.981208
1070,1,2.0,0,1,0,0,1,0,0,60.223999,24.866245
1071,1,2.0,0,1,0,0,1,0,0,60.207658,24.858362
1072,1,2.0,0,1,0,0,1,0,0,60.206552,25.077074
1073,1,2.0,0,1,0,0,1,0,0,60.161664,25.047915
1074,1,2.0,0,1,0,0,1,0,0,60.242792,24.934330
1075,1,2.0,0,1,0,0,1,0,0,60.278806,24.983167
1076,1,2.0,0,1,0,0,1,0,0,60.186557,25.033950
1077,1,2.0,0,1,0,0,1,0,0,60.206383,24.971908
1078,1,2.0,0,1,0,0,1,0,0,60.223034,25.024798
1079,1,2.0,0,1,0,0,1,0,0,60.258942,24.891954
1080,1,2.0,0,1,0,0,1,0,0,60.237438,24.859955
1081,1,2.0,0,1,0,0,1,0,0,60.156247,24.870101
1082,1,2.0,0,1,0,0,1,0,0,60.182049,24.955580
1083,1,2.0,0,1,0,0,1,0,0,60.175856,25.043227
1084,1,2.0,0,1,0,0,1,0,0,60.230020,24.881506
1085,1,2.0,0,1,0,0,1,0,0,60.196394,24.901379
1086,1,2.0,0,1,0,0,0,1,0,60.240256,24.855662
1087,1,2.0,0,1,0,0,0,1,0,60.203552,25.032865
1088,1,2.0,0,1,0,0,0,1,0,60.154306,24.883386
1089,1,2.0,0,1,0,0,0,1,0,60.169151,24.961333
1090,1,2.0,0,1,0,0,0,1,0,60.225888,24.854326
1091,1,2.0,0,1,0,0,0,1,0,60.202126,25.059484
1092,1,2.0,0,1,0,0,0,1,0,60.185304,24.924199
1093,1,2.0,0,1,0,0,0,1,0,60.241622,24.975761
1094,1,2.0,0,1,0,0,0,1,0,60.246830,25.062562
1095,1,2.0,0,1,0,0,0,1,0,60.242374,24.876542
1096,1,2.0,0,1,0,0,0,1,0,60.252362,24.855750
1097,1,2.0,0,1,0,0,0,1,0,60.210167,24.888998
1098,1,2.0,0,1,0,1,0,0,0,60.258068,24.878808
1099,1,2.0,0,1,0,1,0,0,0,60.224439,24.908408
1100,1,2.0,0,1,0,1,0,0,0,60.196744,25.133117
1101,1,2.0,0,1,0,1,0,0,0,60.237429,25.091721
1102,1,2.0,0,1,0,1,0,0,0,60.270028,25.084063
1103,1,2.0,0,1,0,1,0,0,0,60.238513,25.042155
1104,1,2.0,0,1,0,1,0,0,0,60.258017,25.069792
1105,1,2.0,0,1,0,1,0,0,0,60.242754,24.995454
1106,1,2.0,0,1,0,1,0,0,0,60.256117,25.064034
1107,1,2.0,0,1,0,1,0,0,0,60.245140,24.866740
1108,1,2.0,0,1,0,1,0,0,0,60.161586,25.048054
1109,1,2.0,0,1,0,1,0,0,0,60.233266,24.857329
1110,1,2.0,0,1,0,1,0,0,0,60.238616,25.041974
1111,1,2.0,0,1,0,1,0,0,0,60.224135,25.115527
1112,1,2.0,0,1,0,1,0,0,0,60.264176,25.185279
1113,1,2.0,0,1,0,1,0,0,0,60.239691,25.104421
1114,1,2.0,0,1,0,1,0,0,0,60.264717,24.968260
1115,1,2.0,0,1,0,1,0,0,0,60.164089,24.853454
1116,1,2.0,0,1,0,1,0,0,0,60.163613,24.930154
1117,1,2.0,0,1,0,1,0,0,0,60.239413,24.868317
1118,1,2.0,0,1,0,1,0,0,0,60.241260,25.011395
1119,1,2.0,0,1,0,1,0,0,0,60.229847,24.868914
1120,1,2.0,0,1,0,1,0,0,0,60.257835,25.056851
1121,1,2.0,0,1,0,1,0,0,0,60.232912,25.027638
1122,1,2.0,0,1,0,1,0,0,0,60.255574,24.917831
1123,1,2.0,0,1,0,1,0,0,0,60.236887,25.116690
1124,1,2.0,0,1,0,1,0,0,0,60.201670,24.899506
1125,1,2.0,0,1,0,1,0,0,0,60.215031,24.887384
1126,1,2.0,0,1,0,0,0,0,1,60.234353,24.933931
1127,1,2.0,0,1,0,0,0,0,1,60.238562,25.099243
1128,1,2.0,0,1,0,0,0,0,1,60.256958,25.013245
1129,1,2.0,0,1,0,0,0,0,1,60.256798,24.912742
1130,1,2.0,0,1,0,0,0,0,1,60.222288,25.073100
1131,1,2.0,0,1,0,0,0,0,1,60.260240,25.209518
1132,1,2.0,0,1,0,0,0,0,1,60.269655,25.064697
1133,1,2.0,0,1,0,0,1,0,0,60.234601,25.033867
1134,1,2.0,0,1,0,0,1,0,0,60.269954,25.056823
1135,1,2.0,0,1,0,0,1,0,0,60.206583,24.880213
1136,1,2.0,0,1,0,0,1,0,0,60.202999,25.139748
1137,1,2.0,0,1,0,0,1,0,0,60.209647,25.058197
1138,1,2.0,0,1,0,0,1,0,0,60.223546,25.022539
1139,1,2.0,0,1,0,0,1,0,0,60.229981,24.996644
1140,1,2.0,0,1,0,0,1,0,0,60.236242,25.109038
1141,1,2.0,0,1,0,0,1,0,0,60.278132,24.993741
1142,1,2.0,0,1,0,0,1,0,0,60.228381,24.959739
1143,1,2.0,0,1,0,0,1,0,0,60.212239,24.950059
1144,1,2.0,0,1,0,0,1,0,0,60.201867,25.133658
1145,1,2.0,0,1,0,0,1,0,0,60.194868,25.026850
1146,1,2.0,0,1,0,0,1,0,0,60.210497,24.976746
1147,1,2.0,0,1,0,0,1,0,0,60.159600,24.935336
1148,1,2.0,0,1,0,0,1,0,0,60.223578,24.988649
1149,1,2.0,0,1,0,0,1,0,0,60.204907,24.955264
1150,1,2.0,0,1,0,0,1,0,0,60.271356,25.046869
1151,1,1.0,1,0,0,1,0,0,0,60.262498,25.040807
1152,1,1.0,1,0,0,1,0,0,0,60.242117,24.990522
1153,1,1.0,1,0,0,1,0,0,0,60.263456,25.012183
1154,1,1.0,1,0,0,1,0,0,0,60.234008,25.015241
1155,1,1.0,1,0,0,1,0,0,0,60.233114,25.111046
1156,1,1.0,1,0,0,1,0,0,0,60.224460,24.857334
1157,1,1.0,1,0,0,1,0,0,0,60.189464,25.144279
1158,1,1.0,1,0,0,1,0,0,0,60.182025,24.927813
1159,1,1.0,1,0,0,1,0,0,0,60.242604,25.029568
1160,1,1.0,1,0,0,1,0,0,0,60.237334,24.975677
1161,1,1.0,1,0,0,1,0,0,0,60.208002,25.102801
1162,1,1.0,1,0,0,1,0,0,0,60.250082,25.059948
1163,1,1.0,1,0,0,1,0,0,0,60.244568,24.962549
1164,1,1.0,1,0,0,1,0,0,0,60.218687,25.167362
1165,1,1.0,1,0,0,1,0,0,0,60.228190,24.895141
1166,1,1.0,1,0,0,1,0,0,0,60.168976,24.949366
1167,1,1.0,1,0,0,1,0,0,0,60.183703,24.964504
1168,1,1.0,1,0,0,1,0,0,0,60.184101,24.965259
1169,1,1.0,1,0,0,1,0,0,0,60.242136,25.085589
1170,1,1.0,1,0,0,1,0,0,0,60.172484,24.859815
1171,1,1.0,1,0,0,1,0,0,0,60.261509,25.146764
1172,1,1.0,1,0,0,1,0,0,0,60.255219,25.001791
1173,1,1.0,1,0,0,1,0,0,0,60.284792,25.015804
1174,1,1.0,1,0,0,1,0,0,0,60.163975,24.853792
1175,1,1.0,1,0,0,1,0,0,0,60.221019,24.963321
1176,1,1.0,1,0,0,1,0,0,0,60.230465,25.015703
1177,1,1.0,1,0,0,1,0,0,0,60.209642,25.135997
1178,1,1.0,1,0,0,1,0,0,0,60.162602,24.869820
1179,1,1.0,1,0,0,1,0,0,0,60.244479,24.942185
1180,1,1.0,1,0,0,1,0,0,0,60.246929,24.893271
1181,1,1.0,1,0,0,1,0,0,0,60.193131,24.934454
1182,1,1.0,1,0,0,1,0,0,0,60.166141,24.891901
1183,1,1.0,1,0,0,1,0,0,0,60.212695,24.903025
1184,1,1.0,1,0,0,1,0,0,0,60.186748,24.866786
1185,1,1.0,1,0,0,1,0,0,0,60.222710,25.134982
1186,1,1.0,1,0,0,1,0,0,0,60.239238,24.917490
1187,1,1.0,1,0,0,1,0,0,0,60.224721,25.086427
1188,1,1.0,1,0,0,1,0,0,0,60.198480,25.036690
1189,1,1.0,1,0,0,1,0,0,0,60.201498,25.040189
1190,1,1.0,1,0,0,1,0,0,0,60.246971,24.943035
1191,1,1.0,1,0,0,1,0,0,0,60.192648,25.025370
1192,1,1.0,1,0,0,1,0,0,0,60.253687,24.897149
1193,1,1.0,1,0,0,1,0,0,0,60.231353,25.133793
1194,1,1.0,1,0,0,1,0,0,0,60.185373,24.862097
1195,1,1.0,1,0,0,1,0,0,0,60.195790,24.873319
1196,1,1.0,1,0,0,1,0,0,0,60.162285,25.055999
1197,1,1.0,1,0,0,1,0,0,0,60.253459,25.080668
1198,1,1.0,1,0,0,1,0,0,0,60.178115,25.055891
1199,1,1.0,1,0,0,1,0,0,0,60.223989,25.174237
1200,1,1.0,1,0,0,1,0,0,0,60.223045,25.075423
1201,1,1.0,1,0,0,1,0,0,0,60.249378,25.059215
1202,1,1.0,1,0,0,1,0,0,0,60.205752,24.900478
1203,1,1.0,1,0,0,1,0,0,0,60.202745,25.041688
1204,1,1.0,1,0,0,1,0,0,0,60.255872,25.032144
1205,1,1.0,1,0,0,1,0,0,0,60.191914,25.021828
1206,1,1.0,1,0,0,1,0,0,0,60.267019,25.008774
1207,1,1.0,1,0,0,1,0,0,0,60.201957,25.047517
1208,1,1.0,1,0,0,1,0,0,0,60.222801,24.855285
1209,1,1.0,1,0,0,1,0,0,0,60.169297,25.018209
1210,1,1.0,1,0,0,1,0,0,0,60.161337,24.890650
1211,1,1.0,1,0,0,1,0,0,0,60.185214,24.936302
1212,1,1.0,1,0,0,1,0,0,0,60.263200,24.969549
1213,1,1.0,1,0,0,1,0,0,0,60.208549,24.943912
1214,1,1.0,1,0,0,1,0,0,0,60.244478,24.851989
1215,1,1.0,1,0,0,1,0,0,0,60.203976,24.920211
1216,1,1.0,1,0,0,1,0,0,0,60.231861,24.943604
1217,1,1.0,1,0,0,1,0,0,0,60.191796,24.946786
1218,1,1.0,1,0,0,1,0,0,0,60.273452,25.239039
1219,1,1.0,1,0,0,1,0,0,0,60.199006,25.033279
1220,1,1.0,1,0,0,1,0,0,0,60.262225,25.003761
1221,1,1.0,1,0,0,1,0,0,0,60.198639,24.969989
1222,1,1.0,1,0,0,1,0,0,0,60.173307,24.953245
1223,1,1.0,1,0,0,1,0,0,0,60.186936,24.910235
1224,1,1.0,1,0,0,1,0,0,0,60.239221,25.106467
1225,1,1.0,1,0,0,1,0,0,0,60.219639,25.082229
1226,1,1.0,1,0,0,1,0,0,0,60.155132,24.952132
1227,1,1.0,1,0,0,1,0,0,0,60.186303,24.984986
1228,1,1.0,1,0,0,1,0,0,0,60.203051,24.894000
1229,1,1.0,1,0,0,1,0,0,0,60.184078,24.956883
1230,1,1.0,1,0,0,1,0,0,0,60.219292,25.116854
1231,1,1.0,1,0,0,1,0,0,0,60.251887,24.991811
1232,1,1.0,1,0,0,1,0,0,0,60.182346,24.951616
1233,1,1.0,1,0,0,1,0,0,0,60.250226,25.214544
1234,1,1.0,1,0,0,1,0,0,0,60.163800,24.927799
1235,1,1.0,1,0,0,1,0,0,0,60.165172,24.847690
1236,1,1.0,1,0,0,1,0,0,0,60.223218,24.985361
1237,1,1.0,1,0,0,1,0,0,0,60.158546,24.937887
1238,1,1.0,1,0,0,1,0,0,0,60.258692,24.966711
1239,1,1.0,1,0,0,1,0,0,0,60.160326,24.958493
1240,1,1.0,1,0,0,1,0,0,0,60.163222,24.872979
1241,1,1.0,1,0,0,1,0,0,0,60.264266,25.086293
1242,1,1.0,1,0,0,1,0,0,0,60.198650,24.906454
1243,1,1.0,1,0,0,1,0,0,0,60.251697,25.007703
1244,1,1.0,1,0,0,1,0,0,0,60.185839,24.912470
1245,1,1.0,1,0,0,1,0,0,0,60.233771,25.117471
1246,1,1.0,1,0,0,1,0,0,0,60.254338,24.994340
1247,1,1.0,1,0,0,1,0,0,0,60.268616,25.032592
1248,1,1.0,1,0,0,1,0,0,0,60.249161,24.989068
1249,1,1.0,1,0,0,1,0,0,0,60.215669,24.966433
1250,1,1.0,1,0,0,1,0,0,0,60.156720,24.922185
1251,1,1.0,1,0,0,1,0,0,0,60.204602,24.905610
1252,1,1.0,1,0,0,1,0,0,0,60.200676,24.926905
1253,1,1.0,1,0,0,1,0,0,0,60.216524,24.970309
1254,1,1.0,1,0,0,1,0,0,0,60.233409,24.925761
1255,1,1.0,1,0,0,1,0,0,0,60.264593,25.188126
1256,1,1.0,1,0,0,1,0,0,0,60.255050,24.881590
1257,1,1.0,1,0,0,1,0,0,0,60.252178,25.070010
1258,1,1.0,1,0,0,1,0,0,0,60.274136,25.035164
1259,1,1.0,1,0,0,1,0,0,0,60.235274,24.946203
1260,1,1.0,1,0,0,1,0,0,0,60.215968,25.061039
1261,1,1.0,1,0,0,1,0,0,0,60.166439,24.894490
1262,1,1.0,1,0,0,0,0,0,1,60.253837,25.011548
1263,1,1.0,1,0,0,0,0,0,1,60.254334,25.061473
1264,1,1.0,1,0,0,0,0,0,1,60.160570,24.863841
1265,1,1.0,1,0,0,0,0,0,1,60.213901,24.899133
1266,1,1.0,1,0,0,0,1,0,0,60.219555,24.988339
1267,1,1.0,1,0,0,0,1,0,0,60.235259,24.853595
1268,1,1.0,1,0,0,0,1,0,0,60.221710,25.174694
1269,1,1.0,1,0,0,0,1,0,0,60.273265,24.954335
1270,1,1.0,1,0,0,0,1,0,0,60.270186,25.058190
1271,1,1.0,1,0,0,0,1,0,0,60.197196,24.956734
1272,1,1.0,1,0,0,0,1,0,0,60.199140,25.042763
1273,1,1.0,1,0,0,0,0,1,0,60.214150,24.873356
1274,1,1.0,1,0,0,0,0,1,0,60.266107,24.897746
1275,1,1.0,1,0,0,0,0,1,0,60.155187,24.951745
1276,1,1.0,1,0,0,0,0,1,0,60.160272,24.946540
1277,1,1.0,1,0,0,1,0,0,0,60.265102,25.200856
1278,1,1.0,1,0,0,1,0,0,0,60.269175,25.215685
1279,1,1.0,1,0,0,1,0,0,0,60.232164,25.050420
1280,1,1.0,1,0,0,1,0,0,0,60.260296,24.962186
1281,1,1.0,1,0,0,1,0,0,0,60.208881,25.159577
1282,1,1.0,1,0,0,1,0,0,0,60.208546,24.909423
1283,1,1.0,1,0,0,1,0,0,0,60.171306,24.924439
1284,1,1.0,1,0,0,1,0,0,0,60.226793,24.944472
1285,1,1.0,1,0,0,1,0,0,0,60.281986,25.034441
1286,1,1.0,1,0,0,1,0,0,0,60.250059,24.948235
1287,1,1.0,1,0,0,1,0,0,0,60.209868,24.869291
1288,1,1.0,1,0,0,1,0,0,0,60.204382,25.149365
1289,1,1.0,1,0,0,1,0,0,0,60.284335,25.018940
1290,1,1.0,1,0,0,1,0,0,0,60.229988,24.840513
1291,1,1.0,1,0,0,1,0,0,0,60.230024,24.841526
1292,1,1.0,1,0,0,1,0,0,0,60.239683,25.045030
1293,1,1.0,1,0,0,1,0,0,0,60.208149,24.902404
1294,1,1.0,1,0,0,1,0,0,0,60.245487,24.993049
1295,1,1.0,1,0,0,1,0,0,0,60.216450,25.044019
1296,1,1.0,1,0,0,1,0,0,0,60.183004,24.981838
1297,1,1.0,1,0,0,1,0,0,0,60.286559,25.007989
1298,1,1.0,1,0,0,1,0,0,0,60.252478,24.865704
1299,1,1.0,1,0,0,1,0,0,0,60.195440,24.935872
1300,1,1.0,1,0,0,1,0,0,0,60.231514,24.979023
1301,1,1.0,1,0,0,1,0,0,0,60.158039,24.962255
1302,1,1.0,1,0,0,1,0,0,0,60.254762,25.019569
1303,1,1.0,1,0,0,1,0,0,0,60.215094,25.089489
1304,1,1.0,1,0,0,1,0,0,0,60.235256,24.854934
1305,1,1.0,1,0,0,1,0,0,0,60.272798,24.993470
1306,1,1.0,1,0,0,1,0,0,0,60.228569,24.906217
1307,1,1.0,1,0,0,1,0,0,0,60.187176,24.943411
1308,1,1.0,1,0,0,1,0,0,0,60.257283,24.955800
1309,1,1.0,1,0,0,1,0,0,0,60.257654,24.879168
1310,1,1.0,1,0,0,1,0,0,0,60.153810,24.909787
1311,1,1.0,1,0,0,1,0,0,0,60.191085,24.943644
1312,1,1.0,1,0,0,1,0,0,0,60.231847,25.058066
1313,1,1.0,1,0,0,1,0,0,0,60.212190,25.182003
1314,1,1.0,1,0,0,1,0,0,0,60.231814,25.134065
1315,1,1.0,1,0,0,1,0,0,0,60.182839,24.979715
1316,1,1.0,1,0,0,1,0,0,0,60.281146,25.017357
1317,1,1.0,1,0,0,1,0,0,0,60.198650,24.940316
1318,1,1.0,1,0,0,1,0,0,0,60.229733,24.940410
1319,1,1.0,1,0,0,1,0,0,0,60.211007,25.073916
1320,1,1.0,1,0,0,1,0,0,0,60.238161,24.887798
1321,1,1.0,1,0,0,1,0,0,0,60.161807,24.881238
1322,1,1.0,1,0,0,1,0,0,0,60.232892,24.968373
1323,1,1.0,1,0,0,1,0,0,0,60.244191,25.039881
1324,1,1.0,1,0,0,1,0,0,0,60.259114,24.953422
1325,1,1.0,1,0,0,1,0,0,0,60.260079,25.002079
1326,1,1.0,1,0,0,1,0,0,0,60.196843,25.112791
1327,1,1.0,1,0,0,1,0,0,0,60.235740,24.849872
1328,1,1.0,1,0,0,1,0,0,0,60.270712,25.033631
1329,1,1.0,1,0,0,1,0,0,0,60.218388,24.962208
1330,1,1.0,1,0,0,1,0,0,0,60.219011,25.158129
1331,1,1.0,1,0,0,1,0,0,0,60.160523,24.883201
1332,1,1.0,1,0,0,1,0,0,0,60.185905,24.980272
1333,1,1.0,1,0,0,1,0,0,0,60.190680,25.019306
1334,1,1.0,1,0,0,1,0,0,0,60.245980,25.001253
1335,1,1.0,1,0,0,1,0,0,0,60.155139,24.879762
1336,1,1.0,1,0,0,1,0,0,0,60.250829,24.834508
1337,1,1.0,1,0,0,1,0,0,0,60.215595,24.897821
1338,1,1.0,1,0,0,1,0,0,0,60.198770,24.970423
1339,1,1.0,1,0,0,1,0,0,0,60.188481,24.875523
1340,1,1.0,1,0,0,1,0,0,0,60.230004,24.962196
1341,1,1.0,1,0,0,1,0,0,0,60.152596,24.885248
1342,1,1.0,1,0,0,1,0,0,0,60.158587,24.910256
1343,1,1.0,1,0,0,1,0,0,0,60.265866,25.002900
1344,1,1.0,1,0,0,1,0,0,0,60.237937,25.087799
1345,1,1.0,1,0,0,1,0,0,0,60.242602,24.942826
1346,1,1.0,1,0,0,1,0,0,0,60.169206,24.947273
1347,1,1.0,1,0,0,1,0,0,0,60.229474,24.848070
1348,1,1.0,1,0,0,1,0,0,0,60.203171,24.877747
1349,1,1.0,1,0,0,1,0,0,0,60.236596,24.900255
1350,1,1.0,1,0,0,1,0,0,0,60.179072,24.960597
1351,1,1.0,1,0,0,1,0,0,0,60.200587,24.930774
1352,1,1.0,1,0,0,1,0,0,0,60.155479,24.959113
1353,1,1.0,1,0,0,1,0,0,0,60.237421,24.880451
1354,1,1.0,1,0,0,1,0,0,0,60.197491,25.040175
1355,1,1.0,1,0,0,1,0,0,0,60.192389,24.971583
1356,1,1.0,1,0,0,1,0,0,0,60.203879,25.158890
1357,1,1.0,1,0,0,1,0,0,0,60.208069,24.884638
1358,1,1.0,1,0,0,1,0,0,0,60.209419,24.882999
