rank,count,weighted_score,sev_1,sev_2,sev_3,type_MA,type_PP,type_JK,type_MP,lat,lon
1359,1,1.0,1,0,0,1,0,0,0,60.229943,25.054846
1360,1,1.0,1,0,0,1,0,0,0,60.277768,25.006292
1361,1,1.0,1,0,0,1,0,0,0,60.226601,24.893429
1362,1,1.0,1,0,0,1,0,0,0,60.202396,24.929631
1363,1,1.0,1,0,0,1,0,0,0,60.163404,24.947555
1364,1,1.0,1,0,0,1,0,0,0,60.207202,24.934604
1365,1,1.0,1,0,0,1,0,0,0,60.242872,25.057268
1366,1,1.0,1,0,0,1,0,0,0,60.246034,24.900965
1367,1,1.0,1,0,0,1,0,0,0,60.154845,24.876149
1368,1,1.0,1,0,0,1,0,0,0,60.267578,25.212016
1369,1,1.0,1,0,0,1,0,0,0,60.254087,25.079990
1370,1,1.0,1,0,0,1,0,0,0,60.210364,25.048963
1371,1,1.0,1,0,0,1,0,0,0,60.206603,24.964321
1372,1,1.0,1,0,0,1,0,0,0,60.239097,24.938397
1373,1,1.0,1,0,0,1,0,0,0,60.235157,24.856679
1374,1,1.0,1,0,0,0,1,0,0,60.163850,24.925684
1375,1,1.0,1,0,0,0,1,0,0,60.259116,25.028877
1376,1,1.0,1,0,0,0,1,0,0,60.156622,24.932280
1377,1,1.0,1,0,0,0,1,0,0,60.256098,24.947932
1378,1,1.0,1,0,0,0,1,0,0,60.172845,24.937299
1379,1,1.0,1,0,0,0,1,0,0,60.258251,25.020494
1380,1,1.0,1,0,0,0,1,0,0,60.239859,24.944842
1381,1,1.0,1,0,0,0,1,0,0,60.244710,24.939874
1382,1,1.0,1,0,0,0,1,0,0,60.162594,25.050471
1383,1,1.0,1,0,0,0,0,1,0,60.255993,24.947955
1384,1,1.0,1,0,0,0,0,1,0,60.188949,25.004819
1385,1,1.0,1,0,0,0,0,1,0,60.196654,25.053978
1386,1,1.0,1,0,0,1,0,0,0,60.228908,24.943486
1387,1,1.0,1,0,0,1,0,0,0,60.241802,25.025340
1388,1,1.0,1,0,0,1,0,0,0,60.186141,24.987241
1389,1,1.0,1,0,0,1,0,0,0,60.225111,24.869167
1390,1,1.0,1,0,0,1,0,0,0,60.272341,25.233309
1391,1,1.0,1,0,0,1,0,0,0,60.163411,24.948072
1392,1,1.0,1,0,0,1,0,0,0,60.184393,24.857146
1393,1,1.0,1,0,0,1,0,0,0,60.166314,24.909658
1394,1,1.0,1,0,0,1,0,0,0,60.192355,25.027863
1395,1,1.0,1,0,0,1,0,0,0,60.268595,25.006328
1396,1,1.0,1,0,0,1,0,0,0,60.239723,25.074520
1397,1,1.0,1,0,0,1,0,0,0,60.277511,24.991548
1398,1,1.0,1,0,0,1,0,0,0,60.230607,24.933097
1399,1,1.0,1,0,0,1,0,0,0,60.176030,24.958923
1400,1,1.0,1,0,0,1,0,0,0,60.164915,24.939735
1401,1,1.0,1,0,0,1,0,0,0,60.233899,24.944368
1402,1,1.0,1,0,0,1,0,0,0,60.219356,24.938121
1403,1,1.0,1,0,0,1,0,0,0,60.224548,25.073028
1404,1,1.0,1,0,0,1,0,0,0,60.175439,25.049314
1405,1,1.0,1,0,0,1,0,0,0,60.265906,25.209736
1406,1,1.0,1,0,0,1,0,0,0,60.164845,24.924485
1407,1,1.0,1,0,0,1,0,0,0,60.241683,24.998174
1408,1,1.0,1,0,0,1,0,0,0,60.243904,25.054330
1409,1,1.0,1,0,0,1,0,0,0,60.185956,25.004110
1410,1,1.0,1,0,0,1,0,0,0,60.220510,25.082026
1411,1,1.0,1,0,0,1,0,0,0,60.210376,25.162959
1412,1,1.0,1,0,0,1,0,0,0,60.187615,24.971821
1413,1,1.0,1,0,0,1,0,0,0,60.243796,24.953070
1414,1,1.0,1,0,0,1,0,0,0,60.212621,25.097108
1415,1,1.0,1,0,0,1,0,0,0,60.265944,25.207200
1416,1,1.0,1,0,0,1,0,0,0,60.261455,24.990742
1417,1,1.0,1,0,0,1,0,0,0,60.192625,24.957004
1418,1,1.0,1,0,0,1,0,0,0,60.249110,24.886822
1419,1,1.0,1,0,0,1,0,0,0,60.158366,24.947917
1420,1,1.0,1,0,0,1,0,0,0,60.257943,24.944602
1421,1,1.0,1,0,0,1,0,0,0,60.238392,25.100573
1422,1,1.0,1,0,0,1,0,0,0,60.212140,25.067309
1423,1,1.0,1,0,0,1,0,0,0,60.238427,24.947549
1424,1,1.0,1,0,0,1,0,0,0,60.264386,25.070592
1425,1,1.0,1,0,0,1,0,0,0,60.199747,25.124794
1426,1,1.0,1,0,0,1,0,0,0,60.262937,25.071953
1427,1,1.0,1,0,0,1,0,0,0,60.224257,24.906136
1428,1,1.0,1,0,0,1,0,0,0,60.209979,25.082195
1429,1,1.0,1,0,0,1,0,0,0,60.238628,24.849223
1430,1,1.0,1,0,0,1,0,0,0,60.227519,25.135503
1431,1,1.0,1,0,0,1,0,0,0,60.168079,25.043967
1432,1,1.0,1,0,0,1,0,0,0,60.252723,24.868796
1433,1,1.0,1,0,0,1,0,0,0,60.224568,25.067428
1434,1,1.0,1,0,0,1,0,0,0,60.200678,25.059525
1435,1,1.0,1,0,0,1,0,0,0,60.272158,25.084821
1436,1,1.0,1,0,0,1,0,0,0,60.215213,25.058574
1437,1,1.0,1,0,0,1,0,0,0,60.269495,25.022728
1438,1,1.0,1,0,0,1,0,0,0,60.195240,24.881742
1439,1,1.0,1,0,0,1,0,0,0,60.210091,24.870221
1440,1,1.0,1,0,0,1,0,0,0,60.249398,24.880515
1441,1,1.0,1,0,0,1,0,0,0,60.230321,24.904504
1442,1,1.0,1,0,0,1,0,0,0,60.190058,25.040244
1443,1,1.0,1,0,0,1,0,0,0,60.182335,24.921867
1444,1,1.0,1,0,0,1,0,0,0,60.167081,24.960394
1445,1,1.0,1,0,0,1,0,0,0,60.274791,25.245555
1446,1,1.0,1,0,0,1,0,0,0,60.212377,25.038379
1447,1,1.0,1,0,0,1,0,0,0,60.254718,24.901626
1448,1,1.0,1,0,0,1,0,0,0,60.216939,24.978801
1449,1,1.0,1,0,0,1,0,0,0,60.161876,24.867090
1450,1,1.0,1,0,0,1,0,0,0,60.222659,25.112761
1451,1,1.0,1,0,0,1,0,0,0,60.236682,24.882782
1452,1,1.0,1,0,0,1,0,0,0,60.237137,25.075350
1453,1,1.0,1,0,0,1,0,0,0,60.235662,25.035628
1454,1,1.0,1,0,0,1,0,0,0,60.233759,25.076031
1455,1,1.0,1,0,0,1,0,0,0,60.211173,25.103252
1456,1,1.0,1,0,0,1,0,0,0,60.222120,25.030921
1457,1,1.0,1,0,0,1,0,0,0,60.265872,25.035516
1458,1,1.0,1,0,0,1,0,0,0,60.211249,24.952676
1459,1,1.0,1,0,0,1,0,0,0,60.172149,24.947732
1460,1,1.0,1,0,0,1,0,0,0,60.160053,24.908636
1461,1,1.0,1,0,0,1,0,0,0,60.237186,24.976015
1462,1,1.0,1,0,0,1,0,0,0,60.273271,25.034583
1463,1,1.0,1,0,0,1,0,0,0,60.241901,25.140507
1464,1,1.0,1,0,0,1,0,0,0,60.160357,24.935291
1465,1,1.0,1,0,0,1,0,0,0,60.163750,24.905785
1466,1,1.0,1,0,0,1,0,0,0,60.199933,25.141554
1467,1,1.0,1,0,0,1,0,0,0,60.232748,24.887178
1468,1,1.0,1,0,0,1,0,0,0,60.198310,24.879724
1469,1,1.0,1,0,0,1,0,0,0,60.221726,25.071687
1470,1,1.0,1,0,0,1,0,0,0,60.200479,25.030906
1471,1,1.0,1,0,0,1,0,0,0,60.274996,25.077591
1472,1,1.0,1,0,0,1,0,0,0,60.252748,25.076299
1473,1,1.0,1,0,0,1,0,0,0,60.242113,24.926314
1474,1,1.0,1,0,0,1,0,0,0,60.252798,24.883300
1475,1,1.0,1,0,0,1,0,0,0,60.204979,24.883973
1476,1,1.0,1,0,0,1,0,0,0,60.194913,24.966730
1477,1,1.0,1,0,0,1,0,0,0,60.178835,24.924859
1478,1,1.0,1,0,0,1,0,0,0,60.184792,24.954749
1479,1,1.0,1,0,0,1,0,0,0,60.225229,24.929860
1480,1,1.0,1,0,0,1,0,0,0,60.202104,24.963934
1481,1,1.0,1,0,0,1,0,0,0,60.213321,24.860493
1482,1,1.0,1,0,0,1,0,0,0,60.191305,24.945202
1483,1,1.0,1,0,0,1,0,0,0,60.203742,25.136516
1484,1,1.0,1,0,0,1,0,0,0,60.165939,24.890905
1485,1,1.0,1,0,0,1,0,0,0,60.222224,25.058460
1486,1,1.0,1,0,0,1,0,0,0,60.218032,24.945530
1487,1,1.0,1,0,0,1,0,0,0,60.187885,25.003977
1488,1,1.0,1,0,0,1,0,0,0,60.257240,25.051958
1489,1,1.0,1,0,0,1,0,0,0,60.155214,24.880294
1490,1,1.0,1,0,0,1,0,0,0,60.171651,25.049409
1491,1,1.0,1,0,0,1,0,0,0,60.250482,24.885797
1492,1,1.0,1,0,0,1,0,0,0,60.155022,24.885080
1493,1,1.0,1,0,0,1,0,0,0,60.261024,24.946880
1494,1,1.0,1,0,0,1,0,0,0,60.248814,24.836472
1495,1,1.0,1,0,0,1,0,0,0,60.192886,25.136459
1496,1,1.0,1,0,0,1,0,0,0,60.225778,24.997203
1497,1,1.0,1,0,0,1,0,0,0,60.194954,24.899501
1498,1,1.0,1,0,0,0,0,0,1,60.212498,24.894948
1499,1,1.0,1,0,0,0,0,0,1,60.210426,25.036662
1500,1,1.0,1,0,0,0,0,0,1,60.166207,24.892833
1501,1,1.0,1,0,0,0,0,0,1,60.279885,25.002844
1502,1,1.0,1,0,0,0,1,0,0,60.209677,25.136165
1503,1,1.0,1,0,0,0,1,0,0,60.161158,24.889454
1504,1,1.0,1,0,0,0,1,0,0,60.232316,24.978052
1505,1,1.0,1,0,0,0,1,0,0,60.183519,25.012919
1506,1,1.0,1,0,0,0,1,0,0,60.208427,24.886888
1507,1,1.0,1,0,0,0,1,0,0,60.224944,25.085210
1508,1,1.0,1,0,0,0,0,1,0,60.207503,25.144141
1509,1,1.0,1,0,0,1,0,0,0,60.226762,24.955679
1510,1,1.0,1,0,0,1,0,0,0,60.206372,24.876763
1511,1,1.0,1,0,0,1,0,0,0,60.205799,25.116231
1512,1,1.0,1,0,0,1,0,0,0,60.259039,25.064493
1513,1,1.0,1,0,0,1,0,0,0,60.255380,24.987420
1514,1,1.0,1,0,0,1,0,0,0,60.202495,24.922474
1515,1,1.0,1,0,0,1,0,0,0,60.241962,24.991525
1516,1,1.0,1,0,0,1,0,0,0,60.230988,24.951823
1517,1,1.0,1,0,0,1,0,0,0,60.264634,25.187622
1518,1,1.0,1,0,0,1,0,0,0,60.228315,25.073685
1519,1,1.0,1,0,0,1,0,0,0,60.197297,24.945924
1520,1,1.0,1,0,0,1,0,0,0,60.220630,25.153949
1521,1,1.0,1,0,0,1,0,0,0,60.235945,24.971806
1522,1,1.0,1,0,0,1,0,0,0,60.248640,25.062382
1523,1,1.0,1,0,0,1,0,0,0,60.244097,24.968236
1524,1,1.0,1,0,0,1,0,0,0,60.237315,25.096885
1525,1,1.0,1,0,0,1,0,0,0,60.247818,24.858253
1526,1,1.0,1,0,0,1,0,0,0,60.218370,25.103739
1527,1,1.0,1,0,0,1,0,0,0,60.248394,25.061809
1528,1,1.0,1,0,0,1,0,0,0,60.235925,24.929187
1529,1,1.0,1,0,0,1,0,0,0,60.220858,24.948014
1530,1,1.0,1,0,0,1,0,0,0,60.261085,25.144443
1531,1,1.0,1,0,0,1,0,0,0,60.163296,25.047019
1532,1,1.0,1,0,0,1,0,0,0,60.193832,25.029550
1533,1,1.0,1,0,0,1,0,0,0,60.156368,24.951362
1534,1,1.0,1,0,0,1,0,0,0,60.161269,24.859896
1535,1,1.0,1,0,0,1,0,0,0,60.173397,24.920908
1536,1,1.0,1,0,0,1,0,0,0,60.242964,24.916389
1537,1,1.0,1,0,0,1,0,0,0,60.183090,24.977904
1538,1,1.0,1,0,0,1,0,0,0,60.169142,24.954203
1539,1,1.0,1,0,0,1,0,0,0,60.202559,24.866778
1540,1,1.0,1,0,0,1,0,0,0,60.164066,24.937407
1541,1,1.0,1,0,0,1,0,0,0,60.212047,25.181601
1542,1,1.0,1,0,0,1,0,0,0,60.204419,25.126808
1543,1,1.0,1,0,0,1,0,0,0,60.210039,24.965961
1544,1,1.0,1,0,0,1,0,0,0,60.167990,25.050794
1545,1,1.0,1,0,0,1,0,0,0,60.218046,25.163431
1546,1,1.0,1,0,0,1,0,0,0,60.223890,24.847165
1547,1,1.0,1,0,0,1,0,0,0,60.159234,24.953517
1548,1,1.0,1,0,0,1,0,0,0,60.258157,25.062025
1549,1,1.0,1,0,0,1,0,0,0,60.180332,24.992501
1550,1,1.0,1,0,0,1,0,0,0,60.214297,24.955912
1551,1,1.0,1,0,0,1,0,0,0,60.177907,25.050727
1552,1,1.0,1,0,0,1,0,0,0,60.195776,25.047101
1553,1,1.0,1,0,0,1,0,0,0,60.201938,24.874028
1554,1,1.0,1,0,0,1,0,0,0,60.241951,24.955994
1555,1,1.0,1,0,0,1,0,0,0,60.199283,24.931354
1556,1,1.0,1,0,0,1,0,0,0,60.248479,24.947829
1557,1,1.0,1,0,0,1,0,0,0,60.262201,25.011037
1558,1,1.0,1,0,0,1,0,0,0,60.234937,25.079634
1559,1,1.0,1,0,0,1,0,0,0,60.261403,25.017839
1560,1,1.0,1,0,0,1,0,0,0,60.255851,25.036538
1561,1,1.0,1,0,0,1,0,0,0,60.212341,24.970324
1562,1,1.0,1,0,0,1,0,0,0,60.174541,25.038181
1563,1,1.0,1,0,0,1,0,0,0,60.185256,24.907895
1564,1,1.0,1,0,0,1,0,0,0,60.164586,24.851036
1565,1,1.0,1,0,0,1,0,0,0,60.176845,24.949757
1566,1,1.0,1,0,0,1,0,0,0,60.171773,24.926581
1567,1,1.0,1,0,0,1,0,0,0,60.254731,25.190521
1568,1,1.0,1,0,0,1,0,0,0,60.223166,25.176444
1569,1,1.0,1,0,0,1,0,0,0,60.184246,24.952873
1570,1,1.0,1,0,0,1,0,0,0,60.207045,24.920856
1571,1,1.0,1,0,0,1,0,0,0,60.271507,25.074295
1572,1,1.0,1,0,0,1,0,0,0,60.262450,25.155300
1573,1,1.0,1,0,0,1,0,0,0,60.236339,25.035368
1574,1,1.0,1,0,0,1,0,0,0,60.257605,25.055098
1575,1,1.0,1,0,0,1,0,0,0,60.184073,24.923641
1576,1,1.0,1,0,0,1,0,0,0,60.198364,25.047300
1577,1,1.0,1,0,0,1,0,0,0,60.239720,24.872789
1578,1,1.0,1,0,0,1,0,0,0,60.172312,24.923381
1579,1,1.0,1,0,0,1,0,0,0,60.245469,24.847498
1580,1,1.0,1,0,0,1,0,0,0,60.211822,24.954792
1581,1,1.0,1,0,0,1,0,0,0,60.251830,25.017272
1582,1,1.0,1,0,0,1,0,0,0,60.284647,25.016821
1583,1,1.0,1,0,0,1,0,0,0,60.207162,25.111226
1584,1,1.0,1,0,0,1,0,0,0,60.187184,24.898093
1585,1,1.0,1,0,0,1,0,0,0,60.208859,25.100141
1586,1,1.0,1,0,0,1,0,0,0,60.202513,24.863003
1587,1,1.0,1,0,0,1,0,0,0,60.256580,25.026067
1588,1,1.0,1,0,0,1,0,0,0,60.218804,25.043718
1589,1,1.0,1,0,0,1,0,0,0,60.236544,25.046183
1590,1,1.0,1,0,0,1,0,0,0,60.194289,24.949689
1591,1,1.0,1,0,0,1,0,0,0,60.284487,25.012786
1592,1,1.0,1,0,0,1,0,0,0,60.164082,24.854282
1593,1,1.0,1,0,0,1,0,0,0,60.221956,24.984703
1594,1,1.0,1,0,0,0,0,0,1,60.227149,25.030687
1595,1,1.0,1,0,0,0,1,0,0,60.233002,24.967224
1596,1,1.0,1,0,0,0,1,0,0,60.170930,24.955675
1597,1,1.0,1,0,0,0,0,1,0,60.163329,24.912263
1598,1,1.0,1,0,0,1,0,0,0,60.159671,24.917787
1599,1,1.0,1,0,0,1,0,0,0,60.252061,25.177883
1600,1,1.0,1,0,0,1,0,0,0,60.225862,24.895457
1601,1,1.0,1,0,0,1,0,0,0,60.225649,25.117934
1602,1,1.0,1,0,0,1,0,0,0,60.163722,25.080050
1603,1,1.0,1,0,0,1,0,0,0,60.224164,25.140181
1604,1,1.0,1,0,0,1,0,0,0,60.249047,25.032432
1605,1,1.0,1,0,0,1,0,0,0,60.162036,24.906752
1606,1,1.0,1,0,0,1,0,0,0,60.227040,25.000056
1607,1,1.0,1,0,0,1,0,0,0,60.165519,24.845590
1608,1,1.0,1,0,0,1,0,0,0,60.216874,24.877567
1609,1,1.0,1,0,0,1,0,0,0,60.241474,24.856285
1610,1,1.0,1,0,0,1,0,0,0,60.254133,24.954248
1611,1,1.0,1,0,0,1,0,0,0,60.247547,25.055600
1612,1,1.0,1,0,0,1,0,0,0,60.256478,25.038518
1613,1,1.0,1,0,0,1,0,0,0,60.177733,24.927993
1614,1,1.0,1,0,0,1,0,0,0,60.197531,24.931729
1615,1,1.0,1,0,0,1,0,0,0,60.207981,24.897188
1616,1,1.0,1,0,0,1,0,0,0,60.256240,24.953111
1617,1,1.0,1,0,0,1,0,0,0,60.236192,24.849542
1618,1,1.0,1,0,0,1,0,0,0,60.207837,25.061622
1619,1,1.0,1,0,0,1,0,0,0,60.241389,25.004006
1620,1,1.0,1,0,0,1,0,0,0,60.214778,24.877784
1621,1,1.0,1,0,0,1,0,0,0,60.218392,24.866857
1622,1,1.0,1,0,0,1,0,0,0,60.156431,24.910915
1623,1,1.0,1,0,0,1,0,0,0,60.231277,25.004099
1624,1,1.0,1,0,0,1,0,0,0,60.245003,25.146548
1625,1,1.0,1,0,0,1,0,0,0,60.229928,24.916921
1626,1,1.0,1,0,0,1,0,0,0,60.230383,25.077979
1627,1,1.0,1,0,0,1,0,0,0,60.206700,25.078278
1628,1,1.0,1,0,0,1,0,0,0,60.204298,24.866904
1629,1,1.0,1,0,0,1,0,0,0,60.198143,24.937712
1630,1,1.0,1,0,0,1,0,0,0,60.190744,24.962337
1631,1,1.0,1,0,0,1,0,0,0,60.270038,25.061439
1632,1,1.0,1,0,0,1,0,0,0,60.220094,24.862503
1633,1,1.0,1,0,0,1,0,0,0,60.231275,25.082918
1634,1,1.0,1,0,0,1,0,0,0,60.233760,24.890845
1635,1,1.0,1,0,0,1,0,0,0,60.242957,25.043758
1636,1,1.0,1,0,0,1,0,0,0,60.203723,25.148439
1637,1,1.0,1,0,0,1,0,0,0,60.189222,24.978507
1638,1,1.0,1,0,0,1,0,0,0,60.244604,25.089656
1639,1,1.0,1,0,0,1,0,0,0,60.243025,25.016039
1640,1,1.0,1,0,0,1,0,0,0,60.174408,24.931014
1641,1,1.0,1,0,0,1,0,0,0,60.228306,24.968872
1642,1,1.0,1,0,0,1,0,0,0,60.193722,25.047142
1643,1,1.0,1,0,0,1,0,0,0,60.256136,24.997230
1644,1,1.0,1,0,0,1,0,0,0,60.242230,25.086616
1645,1,1.0,1,0,0,1,0,0,0,60.255938,25.069845
1646,1,1.0,1,0,0,1,0,0,0,60.260750,25.019448
1647,1,1.0,1,0,0,1,0,0,0,60.207296,25.073762
1648,1,1.0,1,0,0,1,0,0,0,60.257119,25.198410
1649,1,1.0,1,0,0,1,0,0,0,60.210835,25.086740
1650,1,1.0,1,0,0,1,0,0,0,60.237103,25.052993
1651,1,1.0,1,0,0,1,0,0,0,60.217816,25.100458
1652,1,1.0,1,0,0,1,0,0,0,60.223170,24.948843
1653,1,1.0,1,0,0,1,0,0,0,60.212600,25.088108
1654,1,1.0,1,0,0,1,0,0,0,60.165967,25.014733
1655,1,1.0,1,0,0,1,0,0,0,60.194857,24.870800
1656,1,1.0,1,0,0,1,0,0,0,60.159496,24.908553
1657,1,1.0,1,0,0,1,0,0,0,60.214591,24.947093
1658,1,1.0,1,0,0,1,0,0,0,60.193881,25.033234
1659,1,1.0,1,0,0,1,0,0,0,60.191140,24.909744
1660,1,1.0,1,0,0,1,0,0,0,60.190922,24.955965
1661,1,1.0,1,0,0,1,0,0,0,60.204881,25.147680
1662,1,1.0,1,0,0,1,0,0,0,60.158389,24.954062
1663,1,1.0,1,0,0,1,0,0,0,60.169854,24.925835
1664,1,1.0,1,0,0,1,0,0,0,60.199242,25.073983
1665,1,1.0,1,0,0,1,0,0,0,60.175452,25.047105
1666,1,1.0,1,0,0,1,0,0,0,60.234849,25.100270
1667,1,1.0,1,0,0,1,0,0,0,60.227810,24.943612
1668,1,1.0,1,0,0,1,0,0,0,60.240102,25.044837
1669,1,1.0,1,0,0,1,0,0,0,60.239553,25.157380
1670,1,1.0,1,0,0,1,0,0,0,60.189495,24.911707
1671,1,1.0,1,0,0,1,0,0,0,60.236405,25.009906
1672,1,1.0,1,0,0,1,0,0,0,60.261598,25.052264
1673,1,1.0,1,0,0,1,0,0,0,60.228169,24.844344
1674,1,1.0,1,0,0,1,0,0,0,60.197920,24.881619
1675,1,1.0,1,0,0,1,0,0,0,60.258424,25.061400
1676,1,1.0,1,0,0,1,0,0,0,60.201846,24.902443
1677,1,1.0,1,0,0,1,0,0,0,60.263729,25.053082
1678,1,1.0,1,0,0,1,0,0,0,60.214716,25.042537
1679,1,1.0,1,0,0,1,0,0,0,60.286584,25.008132
1680,1,1.0,1,0,0,1,0,0,0,60.172849,24.960844
1681,1,1.0,1,0,0,1,0,0,0,60.205675,25.095848
1682,1,1.0,1,0,0,1,0,0,0,60.255780,24.928696
1683,1,1.0,1,0,0,1,0,0,0,60.270835,24.991121
1684,1,1.0,1,0,0,1,0,0,0,60.221017,24.861440
1685,1,1.0,1,0,0,1,0,0,0,60.250639,24.866089
1686,1,1.0,1,0,0,1,0,0,0,60.161772,24.929794
1687,1,1.0,1,0,0,1,0,0,0,60.246965,24.840155
1688,1,1.0,1,0,0,1,0,0,0,60.232230,25.062749
1689,1,1.0,1,0,0,1,0,0,0,60.240457,24.948082
1690,1,1.0,1,0,0,0,0,0,1,60.203769,25.047066
1691,1,1.0,1,0,0,0,1,0,0,60.217391,24.890920
1692,1,1.0,1,0,0,0,1,0,0,60.220469,25.050232
1693,1,1.0,1,0,0,0,1,0,0,60.219621,24.861008
1694,1,1.0,1,0,0,0,1,0,0,60.218205,24.907439
